household_id,year,county,annual_income_usd,rent_burden_ratio,eviction_notice,prior_homeless_experience,num_children,any_disability,eviction_filed_next_6mo
12209,2022,Loudoun,7796.42,0.255,0,0,1.0,0,0
12210,2022,Loudoun,23337.35,0.494,0,0,0.0,0,0
12211,2022,Loudoun,13589.66,0.454,0,0,1.0,0,0
12212,2022,Loudoun,23820.36,0.541,1,0,1.0,0,1
12213,2022,Loudoun,59129.98,0.499,0,0,0.0,0,1
12214,2022,Loudoun,12398.71,0.154,0,0,3.0,0,0
12215,2022,Loudoun,36890.45,0.555,1,0,1.0,0,1
12216,2022,Loudoun,34564.13,0.589,1,0,3.0,0,1
12217,2022,Loudoun,49609.16,0.346,0,0,,0,1
12218,2022,Loudoun,34659.4,0.209,0,0,1.0,0,0
12219,2022,Loudoun,25340.16,0.437,0,0,1.0,0,1
12220,2022,Loudoun,31580.82,0.442,0,0,1.0,0,0
12221,2022,Loudoun,7026.6,0.287,0,1,2.0,0,0
12222,2022,Loudoun,12180.36,0.332,0,0,0.0,0,0
12223,2022,Loudoun,27913.27,0.59,1,0,3.0,1,1
12224,2022,Loudoun,23523.65,0.264,0,0,1.0,0,0
12225,2022,Loudoun,20177.23,0.199,0,0,3.0,0,0
12226,2022,Loudoun,23535.24,0.481,0,0,4.0,0,1
12227,2022,Loudoun,8907.07,0.222,0,0,1.0,0,0
12228,2022,Loudoun,18236.65,0.25,0,0,2.0,0,0
12229,2022,Loudoun,16035.82,0.272,0,0,0.0,0,0
12230,2022,Loudoun,14481.9,0.551,1,0,2.0,0,0
12231,2022,Loudoun,23763.47,0.381,0,0,1.0,0,0
12232,2022,Loudoun,18295.38,0.557,0,0,0.0,0,0
12233,2022,Loudoun,13742.73,0.3,0,0,0.0,0,0
12234,2022,Loudoun,13352.13,0.33,0,0,2.0,0,0
12235,2022,Loudoun,49030.54,0.427,0,0,1.0,0,1
12236,2022,Loudoun,39559.66,0.381,0,0,2.0,0,0
12237,2022,Loudoun,18889.75,0.467,0,0,1.0,0,0
12238,2022,Loudoun,50168.45,0.523,0,0,1.0,0,0
12239,2022,Loudoun,12707.55,0.536,1,0,2.0,0,0
12240,2022,Loudoun,12747.14,,0,0,0.0,0,0
12241,2022,Loudoun,17330.73,0.553,1,0,0.0,0,1
12242,2022,Loudoun,,0.528,0,0,0.0,0,0
12243,2022,Loudoun,24400.99,0.552,1,0,0.0,0,1
12244,2022,Loudoun,42833.11,0.352,0,0,,0,0
12245,2022,Loudoun,28423.95,0.23,0,0,4.0,1,0
12246,2022,Loudoun,42079.53,0.272,0,0,1.0,0,0
12247,2022,Loudoun,29769.82,0.483,0,0,1.0,0,0
12248,2022,Loudoun,37204.4,0.159,0,0,1.0,0,0
12249,2022,Loudoun,26305.25,,0,0,2.0,0,0
12250,2022,Loudoun,20307.31,0.477,0,0,2.0,0,0
12251,2022,Loudoun,26045.73,0.414,0,0,1.0,0,0
12252,2022,Loudoun,13615.07,0.304,0,0,0.0,1,0
12253,2022,Loudoun,,0.169,0,0,1.0,0,0
12254,2022,Loudoun,16314.7,0.356,0,0,2.0,0,1
12255,2022,Loudoun,36612.46,0.448,1,0,2.0,1,1
12256,2022,Loudoun,20715.02,0.183,0,0,0.0,0,0
12257,2022,Loudoun,34584.57,0.59,0,0,0.0,0,1
12258,2022,Loudoun,15381.66,0.399,0,0,0.0,0,0
12259,2022,Loudoun,16192.51,0.209,0,0,2.0,0,0
12260,2022,Loudoun,24047.13,0.205,0,0,2.0,0,0
12261,2022,Loudoun,34123.87,0.564,0,0,0.0,0,1
12262,2022,Loudoun,19277.88,0.295,0,0,2.0,0,0
12263,2022,Loudoun,17224.02,0.175,0,0,0.0,0,0
12264,2022,Loudoun,38320.86,0.4,0,0,1.0,0,0
12265,2022,Loudoun,42311.86,0.236,0,0,1.0,0,0
12266,2022,Loudoun,22843.02,0.586,1,0,2.0,0,0
12267,2022,Loudoun,51813.41,0.555,1,0,0.0,0,1
12268,2022,Loudoun,32180.71,0.314,0,0,0.0,0,1
12269,2022,Loudoun,9159.66,0.155,0,0,2.0,0,1
12270,2022,Loudoun,25423.57,0.257,0,0,1.0,1,0
12271,2022,Loudoun,42728.94,0.47,0,0,0.0,0,1
12272,2022,Loudoun,32956.72,0.562,1,0,0.0,1,1
12273,2022,Loudoun,23038.9,0.257,0,0,3.0,0,0
12274,2022,Loudoun,,0.354,0,0,2.0,0,0
12275,2022,Loudoun,21660.87,0.294,0,0,1.0,1,0
12276,2022,Loudoun,32599.26,0.581,0,0,1.0,0,0
12277,2022,Loudoun,27559.12,0.512,1,0,1.0,0,1
12278,2022,Loudoun,49613.09,0.179,0,0,0.0,0,0
12279,2022,Loudoun,21805.61,0.443,1,0,4.0,0,1
12280,2022,Loudoun,40447.23,0.518,0,0,1.0,0,1
12281,2022,Loudoun,13005.2,0.24,0,0,2.0,0,0
12282,2022,Loudoun,22796.92,0.318,0,0,0.0,0,0
12283,2022,Loudoun,37312.8,0.164,0,0,1.0,0,0
12284,2022,Loudoun,42567.61,0.439,0,0,3.0,0,1
12285,2022,Loudoun,14781.46,0.518,0,0,3.0,0,1
12286,2022,Loudoun,29378.01,0.315,0,0,1.0,0,0
12287,2022,Loudoun,54471.7,0.414,0,0,4.0,0,1
12288,2022,Loudoun,10095.84,0.297,0,0,1.0,1,0
12289,2022,Loudoun,55677.48,0.257,0,1,0.0,0,1
12290,2022,Loudoun,12528.87,0.581,1,0,3.0,0,0
12291,2022,Loudoun,44716.67,0.317,0,0,2.0,0,0
12292,2022,Loudoun,32154.16,,0,1,1.0,0,0
12293,2022,Loudoun,19882.74,0.408,1,0,2.0,0,0
12294,2022,Loudoun,13903.86,0.597,1,0,1.0,0,1
12295,2022,Loudoun,22483.76,0.553,0,0,1.0,0,0
12296,2022,Loudoun,21527.67,0.307,0,0,0.0,0,0
12297,2022,Loudoun,21340.3,0.373,1,0,1.0,0,0
12298,2022,Loudoun,14493.37,0.358,0,0,1.0,0,0
12299,2022,Loudoun,25380.55,0.492,0,0,1.0,0,1
12300,2022,Loudoun,63828.75,0.393,0,0,2.0,1,1
12301,2022,Loudoun,15177.41,0.259,0,0,1.0,0,1
12302,2022,Loudoun,39238.26,,0,0,1.0,0,0
12303,2022,Loudoun,32147.3,0.381,0,0,1.0,0,0
12304,2022,Loudoun,22917.49,0.535,0,0,0.0,0,0
12305,2022,Loudoun,25736.54,0.502,0,1,1.0,0,0
12306,2022,Loudoun,9512.82,,0,0,1.0,0,0
12307,2022,Loudoun,35866.31,0.24,0,1,2.0,0,1
12308,2022,Loudoun,27138.56,0.285,0,0,2.0,1,0
12309,2022,Loudoun,,0.248,0,1,1.0,0,1
12310,2022,Loudoun,15711.44,0.286,0,0,0.0,0,0
12311,2022,Loudoun,31164.92,0.297,0,0,0.0,0,0
12312,2022,Loudoun,18883.66,0.321,0,0,3.0,0,0
12313,2022,Loudoun,31163.73,0.275,0,0,,0,0
12314,2022,Loudoun,39165.18,0.233,0,0,0.0,0,0
12315,2022,Loudoun,25506.06,0.17,0,0,0.0,0,1
12316,2022,Loudoun,15020.34,0.459,1,0,1.0,0,0
12317,2022,Loudoun,14940.31,0.424,0,0,0.0,0,0
12318,2022,Loudoun,66395.95,,0,0,1.0,1,1
12319,2022,Loudoun,9478.06,0.354,0,0,0.0,0,0
12320,2022,Loudoun,14329.71,0.52,0,0,2.0,0,0
12321,2022,Loudoun,29952.75,0.418,0,0,1.0,0,0
12322,2022,Loudoun,26291.24,0.378,0,0,1.0,0,0
12323,2022,Loudoun,6538.37,0.512,0,0,2.0,0,0
12324,2022,Loudoun,39296.15,0.591,0,0,1.0,0,1
12325,2022,Loudoun,32108.85,0.289,0,0,2.0,0,1
12326,2022,Loudoun,12206.05,0.287,0,0,0.0,0,0
12327,2022,Loudoun,13068.46,0.361,1,0,3.0,0,0
12328,2022,Loudoun,33780.77,0.23,0,0,0.0,0,0
12329,2022,Loudoun,42910.62,,0,0,2.0,0,0
12330,2022,Loudoun,35027.13,0.429,0,0,2.0,1,1
12331,2022,Loudoun,38987.67,0.206,0,0,2.0,0,0
12332,2022,Loudoun,46518.28,0.446,0,1,2.0,0,1
12333,2022,Loudoun,10060.78,0.211,0,0,4.0,0,0
12334,2022,Loudoun,24090.36,0.399,0,0,1.0,0,1
12335,2022,Loudoun,11530.93,0.384,0,0,0.0,0,0
12336,2022,Loudoun,19434.32,0.171,0,0,,0,0
12337,2022,Loudoun,17168.62,0.277,0,0,2.0,0,0
12338,2022,Loudoun,45683.38,0.464,1,0,2.0,0,1
12339,2022,Loudoun,25202.83,0.425,0,0,1.0,0,0
12340,2022,Loudoun,26430.89,0.37,0,0,1.0,1,0
12341,2022,Loudoun,19134.39,0.28,0,0,1.0,1,0
12342,2022,Loudoun,41695.51,0.445,0,0,0.0,0,1
12343,2022,Loudoun,14652.51,0.289,0,0,0.0,1,0
12344,2022,Loudoun,20507.13,0.32,0,0,1.0,0,0
12345,2022,Loudoun,33289.21,0.591,0,0,1.0,0,1
12346,2022,Loudoun,,0.248,0,0,0.0,0,0
12347,2022,Loudoun,24473.05,0.327,0,0,1.0,1,0
12348,2022,Loudoun,19486.31,0.172,0,0,0.0,0,0
12349,2022,Loudoun,12694.88,0.342,0,1,1.0,0,0
12350,2022,Loudoun,5351.64,,0,0,1.0,0,0
12351,2022,Loudoun,29226.49,0.394,0,0,0.0,0,0
12352,2022,Loudoun,41944.61,0.19,0,0,1.0,0,1
12353,2022,Loudoun,33492.39,0.19,0,0,1.0,0,0
12354,2022,Loudoun,15678.05,0.531,0,0,2.0,0,0
12355,2022,Loudoun,28329.65,0.29,0,0,1.0,0,0
12356,2022,Loudoun,23114.99,0.568,0,0,2.0,0,0
12357,2022,Loudoun,49084.83,0.486,0,0,0.0,0,1
12358,2022,Loudoun,19634.72,0.585,0,0,0.0,0,1
12359,2022,Loudoun,9738.85,0.424,0,0,2.0,0,0
12360,2022,Loudoun,22365.81,0.595,0,1,0.0,0,0
12361,2022,Loudoun,18304.58,0.273,0,0,2.0,1,0
12362,2022,Loudoun,16516.39,0.33,0,0,0.0,0,0
12363,2022,Loudoun,,0.259,0,0,1.0,0,0
12364,2022,Loudoun,20032.49,,1,0,,0,0
12365,2022,Loudoun,28372.67,,1,1,1.0,0,1
12366,2022,Loudoun,66329.68,0.57,0,0,2.0,0,1
12367,2022,Loudoun,17070.48,0.187,0,1,0.0,0,0
12368,2022,Loudoun,34474.23,0.468,0,0,2.0,0,1
12369,2022,Loudoun,57251.66,0.579,1,0,3.0,0,1
12370,2022,Loudoun,22949.32,0.399,0,0,0.0,1,0
12371,2022,Loudoun,14911.55,0.423,0,0,3.0,0,0
12372,2022,Loudoun,27987.5,0.458,0,0,0.0,0,0
12373,2022,Loudoun,13672.31,0.237,0,1,1.0,1,0
12374,2022,Loudoun,9297.56,0.335,0,0,,0,0
12375,2022,Loudoun,6554.24,0.473,0,1,2.0,0,0
12376,2022,Loudoun,23761.39,0.299,0,0,3.0,0,0
12377,2022,Loudoun,13748.88,0.472,0,0,0.0,0,0
12378,2022,Loudoun,11865.29,0.263,0,0,2.0,0,0
12379,2022,Loudoun,20420.45,0.3,0,0,1.0,0,0
12380,2022,Loudoun,8350.34,0.477,0,0,3.0,0,0
12381,2022,Loudoun,22648.23,0.389,0,0,,0,0
12382,2022,Loudoun,9224.89,0.322,0,0,0.0,0,0
12383,2022,Loudoun,16965.46,0.396,0,0,1.0,1,0
12384,2022,Loudoun,24023.73,0.258,0,0,2.0,0,0
12385,2022,Loudoun,17603.33,0.35,0,0,1.0,0,0
12386,2022,Loudoun,17027.21,0.577,0,0,1.0,0,0
12387,2022,Loudoun,59238.42,,0,1,1.0,0,0
12388,2022,Loudoun,28029.7,0.524,0,0,0.0,0,1
12389,2022,Loudoun,31635.88,0.161,0,0,1.0,0,0
12390,2022,Loudoun,29691.65,0.254,0,0,0.0,0,0
12391,2022,Loudoun,50347.04,0.389,0,0,,0,1
12392,2022,Loudoun,20097.32,0.216,0,0,0.0,0,0
12393,2022,Loudoun,12747.82,0.511,1,1,2.0,0,0
12394,2022,Loudoun,23779.91,0.507,0,0,2.0,1,1
12395,2022,Loudoun,43966.86,0.479,0,0,0.0,0,0
12396,2022,Loudoun,14157.25,0.427,0,0,1.0,0,0
12397,2022,Loudoun,31163.15,0.416,0,0,0.0,0,0
12398,2022,Loudoun,19308.59,0.512,0,0,0.0,0,0
12399,2022,Loudoun,18960.24,0.314,0,0,1.0,0,0
12400,2022,Loudoun,33988.92,0.304,0,0,2.0,0,0
12401,2022,Loudoun,45030.1,0.317,0,0,0.0,1,0
12402,2022,Loudoun,33358.2,0.377,0,0,0.0,0,0
12403,2022,Loudoun,29604.17,0.537,1,0,1.0,1,1
12404,2022,Loudoun,18731.9,0.495,0,1,2.0,1,1
12405,2022,Loudoun,18346.5,0.539,1,0,0.0,0,1
12406,2022,Loudoun,8865.52,0.444,0,0,1.0,0,0
12407,2022,Loudoun,38904.94,0.528,1,0,1.0,1,0
12408,2022,Loudoun,13087.43,0.168,0,1,2.0,0,0
12409,2022,Loudoun,30651.11,0.262,0,0,0.0,0,0
12410,2022,Loudoun,12266.91,0.508,0,0,1.0,0,0
12411,2022,Loudoun,36647.86,0.441,0,0,0.0,0,0
12412,2022,Loudoun,21194.63,0.414,0,0,2.0,0,1
12413,2022,Loudoun,41458.9,0.592,0,0,0.0,0,1
12414,2022,Loudoun,33154.48,0.299,0,0,0.0,0,0
12415,2022,Loudoun,24874.81,0.327,0,0,1.0,0,0
12416,2022,Loudoun,18810.74,0.428,1,0,0.0,0,0
12417,2022,Loudoun,39486.94,0.486,0,0,1.0,0,0
12418,2022,Loudoun,20827.75,0.355,0,0,2.0,0,0
12419,2022,Loudoun,35437.59,0.438,0,0,0.0,0,0
12420,2022,Loudoun,30590.14,0.219,0,0,0.0,1,0
12421,2022,Loudoun,19461.52,0.336,0,0,0.0,0,0
12422,2022,Loudoun,20508.87,0.526,1,0,0.0,0,0
12423,2022,Loudoun,11246.7,0.312,0,0,0.0,0,0
12424,2022,Loudoun,15274.58,0.228,0,0,0.0,1,0
12425,2022,Loudoun,16674.45,0.194,0,0,3.0,0,0
12426,2022,Loudoun,13626.18,0.539,0,0,1.0,0,0
12427,2022,Loudoun,45080.44,0.368,0,0,1.0,1,0
12428,2022,Loudoun,14828.33,0.291,0,0,2.0,0,0
12429,2022,Loudoun,16131.8,0.199,0,0,3.0,0,1
12430,2022,Loudoun,27524.22,0.448,0,0,3.0,0,0
12431,2022,Loudoun,30050.3,0.269,0,0,1.0,0,0
12432,2022,Loudoun,8778.0,,0,0,0.0,0,0
12433,2022,Loudoun,19282.79,0.582,0,0,0.0,0,0
12434,2022,Loudoun,95335.75,0.587,0,0,0.0,0,1
12435,2022,Loudoun,55431.35,0.461,0,0,3.0,0,1
12436,2022,Loudoun,29069.62,0.468,0,0,0.0,1,0
12437,2022,Loudoun,14713.74,0.305,0,0,2.0,0,0
12438,2022,Loudoun,22109.25,0.218,0,0,2.0,0,0
12439,2022,Loudoun,19570.78,0.419,0,0,,0,0
12440,2022,Loudoun,16217.84,0.223,0,0,2.0,0,0
12441,2022,Loudoun,41502.23,0.593,0,0,4.0,0,1
12442,2022,Loudoun,14888.7,0.552,0,0,1.0,1,1
12443,2022,Loudoun,11504.4,0.419,0,0,1.0,0,0
12444,2022,Loudoun,36928.68,0.294,0,0,2.0,0,1
12445,2022,Loudoun,11651.62,0.498,0,0,2.0,1,0
12446,2022,Loudoun,28693.24,0.431,0,0,1.0,0,0
12447,2022,Loudoun,18315.66,0.561,1,0,1.0,0,1
12448,2022,Loudoun,21683.84,0.435,0,0,2.0,0,0
12449,2022,Loudoun,13519.62,0.592,0,1,2.0,0,0
12450,2022,Loudoun,23366.08,0.197,0,0,1.0,0,0
12451,2022,Loudoun,21682.1,0.497,0,0,0.0,1,0
12452,2022,Loudoun,34515.82,0.215,0,0,1.0,0,0
12453,2022,Loudoun,42296.94,0.165,0,0,0.0,0,0
12454,2022,Loudoun,21127.57,0.256,0,0,,0,0
12455,2022,Loudoun,9505.31,0.372,0,0,3.0,0,1
12456,2022,Loudoun,22496.72,0.289,0,0,0.0,0,0
12457,2022,Loudoun,17996.33,0.27,0,0,3.0,0,0
12458,2022,Loudoun,23392.83,0.587,0,1,0.0,1,1
12459,2022,Loudoun,11888.36,0.561,0,0,0.0,0,0
12460,2022,Loudoun,47468.57,0.589,0,0,0.0,0,1
12461,2022,Loudoun,12750.35,0.549,0,0,0.0,0,0
12462,2022,Loudoun,12931.98,0.172,0,0,1.0,0,0
12463,2022,Loudoun,14415.29,0.376,0,0,0.0,0,0
12464,2022,Loudoun,36260.3,0.477,0,0,2.0,1,1
12465,2022,Loudoun,17114.78,0.172,0,0,3.0,0,0
12466,2022,Loudoun,22060.55,0.173,0,0,1.0,1,0
12467,2022,Loudoun,28706.1,0.452,0,0,2.0,0,1
12468,2022,Loudoun,15480.49,0.281,0,0,1.0,0,0
12469,2022,Loudoun,58949.09,0.464,0,0,2.0,0,1
12470,2022,Loudoun,29894.3,0.158,0,0,0.0,0,0
12471,2022,Loudoun,72871.42,0.437,0,0,1.0,1,1
12472,2022,Loudoun,20246.29,0.381,0,0,1.0,0,0
12473,2022,Loudoun,26794.27,0.275,0,0,2.0,0,1
12474,2022,Loudoun,29242.8,0.316,1,0,1.0,1,1
12475,2022,Loudoun,16757.83,0.468,0,0,2.0,0,0
12476,2022,Loudoun,35573.42,0.31,0,0,0.0,0,1
12477,2022,Loudoun,23784.13,0.428,0,0,2.0,0,1
12478,2022,Loudoun,23750.1,0.562,0,0,1.0,0,0
12479,2022,Loudoun,14995.04,0.489,0,0,1.0,0,0
12480,2022,Loudoun,36710.91,0.564,0,0,0.0,0,0
12481,2022,Loudoun,22693.35,0.402,0,0,0.0,0,1
12482,2022,Loudoun,34111.07,0.204,0,0,1.0,0,0
12483,2022,Loudoun,18745.26,0.577,0,0,1.0,0,1
12484,2022,Loudoun,32262.46,0.476,0,0,1.0,0,0
12485,2022,Loudoun,22793.09,0.201,0,0,1.0,1,0
12486,2022,Loudoun,12081.05,0.172,0,0,3.0,0,0
12487,2022,Loudoun,14488.77,0.359,0,0,1.0,0,0
12488,2022,Loudoun,35442.48,0.559,1,0,0.0,0,1
12489,2022,Loudoun,8471.91,0.161,0,0,,0,0
12490,2022,Loudoun,19063.94,0.364,0,0,1.0,0,0
12491,2022,Loudoun,22196.59,0.435,0,0,2.0,0,1
12492,2022,Loudoun,20570.31,0.514,0,1,2.0,0,1
12493,2022,Loudoun,25804.53,0.267,0,0,2.0,0,0
12494,2022,Loudoun,47543.77,0.587,0,0,0.0,0,1
12495,2022,Loudoun,14648.89,0.393,0,0,2.0,0,0
12496,2022,Loudoun,24488.29,0.511,0,0,1.0,0,0
12497,2022,Loudoun,28630.8,0.468,0,0,0.0,0,0
12498,2022,Loudoun,16530.59,0.312,0,0,2.0,0,0
12499,2022,Loudoun,8793.39,0.399,0,0,0.0,0,0
12500,2022,Loudoun,36521.18,0.276,0,0,0.0,0,0
12501,2022,Loudoun,31995.24,0.243,0,0,0.0,0,0
12502,2022,Loudoun,10413.51,0.555,0,0,0.0,0,0
12503,2022,Loudoun,70968.98,0.356,0,0,0.0,0,0
12504,2022,Loudoun,11588.78,0.207,0,0,1.0,0,0
12505,2022,Loudoun,25751.74,0.363,0,0,0.0,0,0
12506,2022,Loudoun,16857.76,0.486,0,0,1.0,0,0
12507,2022,Loudoun,21060.22,0.423,1,0,1.0,0,0
12508,2022,Loudoun,36226.96,0.246,0,0,4.0,0,0
12509,2022,Loudoun,12216.12,0.399,0,0,1.0,0,0
12510,2022,Loudoun,34352.13,0.593,0,0,3.0,0,1
12511,2022,Loudoun,34587.44,0.594,1,0,1.0,0,0
12512,2022,Loudoun,10456.29,0.403,0,0,2.0,0,0
12513,2022,Loudoun,15881.46,0.347,1,0,1.0,0,1
12514,2022,Loudoun,22393.38,0.44,0,0,1.0,0,1
12515,2022,Loudoun,35811.43,0.342,0,0,2.0,0,0
12516,2022,Loudoun,31701.49,0.405,1,0,2.0,1,1
12517,2022,Loudoun,20515.26,0.168,0,0,1.0,0,0
12518,2022,Loudoun,48111.0,0.276,0,0,0.0,0,0
12519,2022,Loudoun,18471.37,0.302,0,0,1.0,0,0
12520,2022,Loudoun,32677.18,0.332,0,0,0.0,0,1
12521,2022,Loudoun,38345.34,,0,0,0.0,0,0
12522,2022,Loudoun,30235.93,0.193,0,0,1.0,0,0
12523,2022,Loudoun,28110.35,,0,0,0.0,0,0
12524,2022,Loudoun,13290.88,0.571,0,0,1.0,0,0
12525,2022,Loudoun,30964.02,0.546,0,0,2.0,0,0
12526,2022,Loudoun,13573.93,0.583,0,0,0.0,0,0
12527,2022,Loudoun,55227.62,0.171,0,0,1.0,0,0
12528,2022,Loudoun,9230.76,0.511,0,0,0.0,0,0
12529,2022,Loudoun,44787.0,0.178,0,0,0.0,0,0
12530,2022,Loudoun,9934.94,0.196,0,0,2.0,0,0
12531,2022,Loudoun,45300.22,0.461,0,0,0.0,0,1
12532,2022,Loudoun,23407.3,0.399,0,0,2.0,0,0
12533,2022,Loudoun,24303.38,0.296,0,0,1.0,0,0
12534,2022,Loudoun,22361.97,0.277,0,0,2.0,0,0
12535,2022,Loudoun,7802.52,0.16,0,0,0.0,0,1
12536,2022,Loudoun,26188.44,0.439,1,0,0.0,0,0
12537,2022,Loudoun,14938.97,0.56,1,0,2.0,0,1
12538,2022,Loudoun,20752.47,0.207,0,0,0.0,0,0
12539,2022,Loudoun,21388.03,0.564,0,0,1.0,0,0
12540,2022,Loudoun,13492.05,0.207,0,0,2.0,0,0
12541,2022,Loudoun,21318.66,0.216,0,0,2.0,0,0
12542,2022,Loudoun,41980.58,0.592,1,0,0.0,0,1
12543,2022,Loudoun,6951.16,0.268,0,0,3.0,0,0
12544,2022,Loudoun,45764.56,0.192,0,0,3.0,0,0
12545,2022,Loudoun,19540.12,0.197,0,0,2.0,0,0
12546,2022,Loudoun,107322.66,0.164,0,0,2.0,0,0
12547,2022,Loudoun,15799.71,0.59,0,0,0.0,0,0
12548,2022,Loudoun,55550.16,0.273,0,0,3.0,0,1
12549,2022,Loudoun,14000.86,0.463,0,0,2.0,0,0
12550,2022,Loudoun,32772.31,0.426,0,0,1.0,0,0
12551,2022,Loudoun,6996.53,0.223,0,0,0.0,0,0
12552,2022,Loudoun,16489.43,0.597,0,0,0.0,0,0
12553,2022,Loudoun,16258.46,,0,0,0.0,0,0
12554,2022,Loudoun,37227.63,0.218,0,0,0.0,1,0
12555,2022,Loudoun,11364.48,0.307,0,0,0.0,0,1
12556,2022,Loudoun,31436.88,0.229,0,0,2.0,0,0
12557,2022,Loudoun,23071.62,0.421,0,0,1.0,0,1
12558,2022,Loudoun,9977.14,0.242,0,0,2.0,0,0
12559,2022,Loudoun,12228.69,0.446,0,0,0.0,0,0
12560,2022,Loudoun,18279.23,0.52,0,0,1.0,0,0
12561,2022,Loudoun,,0.306,0,0,0.0,0,0
12562,2022,Loudoun,121058.04,0.463,0,0,1.0,0,0
12563,2022,Loudoun,18876.26,0.459,1,0,0.0,0,0
12564,2022,Loudoun,15018.8,0.49,0,0,2.0,0,0
12565,2022,Loudoun,27665.77,0.249,0,0,0.0,0,0
12566,2022,Loudoun,15814.43,0.491,0,0,0.0,0,0
12567,2022,Loudoun,20348.89,0.575,0,0,2.0,1,0
12568,2022,Loudoun,21007.08,0.394,0,0,1.0,0,1
12569,2022,Loudoun,9619.2,0.533,0,0,1.0,0,0
12570,2022,Loudoun,28115.52,0.411,1,0,3.0,0,1
12571,2022,Loudoun,17017.13,0.306,0,0,2.0,0,0
12572,2022,Loudoun,11766.93,0.291,0,0,1.0,0,0
12573,2022,Loudoun,36463.56,0.156,0,0,1.0,0,0
12574,2022,Loudoun,35503.88,0.155,0,0,2.0,0,0
12575,2022,Loudoun,17816.39,0.22,0,0,3.0,1,0
12576,2022,Loudoun,33436.98,0.255,0,0,0.0,0,0
12577,2022,Loudoun,20304.2,0.396,1,0,1.0,0,0
12578,2022,Loudoun,9710.66,0.429,0,0,1.0,1,0
12579,2022,Loudoun,20790.37,0.48,1,0,1.0,0,1
12580,2022,Loudoun,11941.61,,0,0,1.0,0,0
12581,2022,Loudoun,25770.56,,1,0,1.0,1,1
12582,2022,Loudoun,15461.05,0.577,0,0,0.0,0,0
12583,2022,Loudoun,44362.64,0.599,0,0,2.0,0,1
12584,2022,Loudoun,14405.01,0.26,0,0,1.0,0,0
12585,2022,Loudoun,36862.89,0.191,0,1,3.0,0,0
12586,2022,Loudoun,12099.86,0.502,0,0,0.0,0,0
12587,2022,Loudoun,9076.14,0.528,0,0,1.0,0,0
12588,2022,Loudoun,11923.16,0.433,0,0,0.0,0,0
12589,2022,Loudoun,22514.22,0.267,0,0,3.0,0,0
12590,2022,Loudoun,17378.61,0.191,0,0,0.0,0,0
12591,2022,Loudoun,28268.6,0.457,0,0,1.0,0,0
12592,2022,Loudoun,21424.45,0.408,0,0,0.0,0,0
12593,2022,Loudoun,18152.79,0.591,0,0,4.0,1,0
12594,2022,Loudoun,34223.94,0.431,1,0,2.0,0,1
12595,2022,Loudoun,25165.34,0.463,1,0,0.0,0,1
12596,2022,Loudoun,16700.21,0.175,0,0,0.0,0,0
12597,2022,Loudoun,25760.87,0.386,1,0,2.0,0,0
12598,2022,Loudoun,34208.71,0.374,0,0,0.0,0,0
12599,2022,Loudoun,17741.34,0.422,0,0,2.0,0,0
12600,2022,Loudoun,20504.85,0.245,0,0,1.0,0,0
12601,2022,Loudoun,13066.17,0.183,0,0,2.0,0,0
12602,2022,Loudoun,18086.91,0.376,0,0,1.0,0,0
12603,2022,Loudoun,19081.47,0.492,1,0,0.0,0,0
12604,2022,Loudoun,27217.55,0.588,0,0,0.0,0,0
12605,2022,Loudoun,,0.493,0,1,1.0,0,0
12606,2022,Loudoun,7980.14,0.269,0,0,1.0,0,0
12607,2022,Loudoun,18591.6,,0,0,2.0,0,0
12608,2022,Loudoun,41366.01,0.483,0,0,0.0,0,1
12609,2022,Loudoun,50935.62,0.527,0,0,3.0,0,1
12610,2022,Loudoun,31578.25,0.262,0,0,2.0,0,0
12611,2022,Loudoun,24187.08,0.52,0,0,2.0,0,1
12612,2022,Loudoun,12422.17,0.301,0,0,1.0,0,0
12613,2022,Loudoun,11040.7,0.284,0,0,2.0,0,0
12614,2022,Loudoun,32119.96,0.167,0,0,2.0,0,0
12615,2022,Loudoun,10369.24,0.169,0,1,1.0,0,1
12616,2022,Loudoun,25960.37,0.33,0,0,1.0,0,0
12617,2022,Loudoun,10540.96,0.272,0,0,1.0,0,0
12618,2022,Loudoun,21314.94,0.33,0,1,1.0,1,0
12619,2022,Loudoun,13146.74,0.363,0,0,1.0,0,0
12620,2022,Loudoun,30094.37,0.283,0,0,2.0,0,0
12621,2022,Loudoun,30898.81,0.361,0,0,0.0,0,0
12622,2022,Loudoun,14825.79,0.421,1,0,3.0,0,1
12623,2022,Loudoun,26102.48,0.227,0,0,0.0,0,0
12624,2022,Loudoun,37429.04,0.249,0,0,1.0,0,0
12625,2022,Loudoun,9659.68,0.517,1,0,,1,1
12626,2022,Loudoun,15741.69,0.231,0,0,,0,0
12627,2022,Loudoun,14665.08,0.326,0,0,0.0,0,0
12628,2022,Loudoun,10829.96,0.344,0,0,1.0,0,0
12629,2022,Loudoun,12144.67,0.255,0,0,0.0,0,0
12630,2022,Loudoun,17364.27,0.341,0,0,1.0,0,0
12631,2022,Loudoun,,0.393,0,0,0.0,0,0
12632,2022,Loudoun,48468.22,0.452,0,0,1.0,0,1
12633,2022,Loudoun,17107.55,0.349,0,0,2.0,0,0
12634,2022,Loudoun,36627.82,0.162,1,0,1.0,0,0
